,MRK,NVAX,NVTA,BMRN,CTMX,BPMC,SGEN,ICLR,GILD,VXRT,EVT,ALLO,ALT,EXEL,DTIL,SAN,AGEN,MRNA,BLUE,INO,ZIOP,MTEM,MGNX,GH,EDIT,NSTG,ALNY,IQV,CRL,TXG,AMGN,SWTX,TCRR,IBRX,EXAS,ISEE,ADAP,SGMO,RAPT,REGN,FATE,TECH,QGEN,BIIB,PSNL,BGNE,ARCT,FGEN,LGND,BCRX,GMAB,VRTX,SYRS,ILMN,NTLA,VIR,CRSP,INCY,NTRA,TWST,BNTX,BBH,IDNA
2020-09-10,6591165,4656555,2255090,3395343,627428,446674,883678,187990,8420645,7355004,148651,443574,1972181,1265593,452145,8661167,19909577,7985321,506636,11359974,919386,198203,351806,687477,909554,616949,385672,923515,480533,688598,2126722,438982,143582,882782,1290174,476618,449715,1692683,630179,879314,1136134,100770,535617,1095579,712251,224278,635215,892772,366859,4770651,419011,1231917,330977,598123,656919,1605648,676260,900120,939967,448933,1751775,13346,19876
2020-09-11,6842757,5303400,1382542,2277376,699198,353314,888336,132914,10212997,19038199,123832,336506,1296242,2267936,305689,10697010,8437900,4821869,592336,9468582,996234,249907,458399,596493,675291,379197,448973,545567,312273,4890788,1899425,208310,113613,675302,1466962,655865,311510,1396299,314916,814156,853520,97919,963671,846116,335141,286998,432412,958927,302005,3379022,365157,1169728,338757,683929,577653,1087170,738992,803395,3131096,339931,2515244,13772,15337
2020-09-14,8183210,7979037,2047491,2460031,1548200,470921,3448357,91350,18854221,204175742,128797,717886,1808850,4516205,795936,5586353,4547300,8930779,760060,16245436,3715012,513190,991533,1456150,706094,291931,693492,766018,271352,1391902,2086781,408519,308351,2822342,1794116,1300056,2930035,1826370,272774,762190,1732719,106339,525095,1102463,294521,183572,692470,758466,382019,6199233,653341,1200487,652779,751836,1102476,1502835,668820,1429144,1115224,462258,3373555,30512,51321
2020-09-15,10330789,6779501,4456050,1537011,516022,359392,1358035,156445,8327670,35470296,117357,763901,1337411,2526865,895597,8211975,4535742,9101184,588843,44936287,3369448,412864,414502,1345723,637418,360459,448458,1242451,392115,794430,2243893,145563,125918,1989904,1189610,1238515,1016640,2072581,88942,612668,980525,139650,455643,1105505,363332,270943,788257,699145,370300,4436320,700454,1217533,524113,773654,1343875,938565,580103,857561,1220659,516269,3168285,11792,47350
2020-09-16,9905007,10823564,5138696,1689612,363627,402867,1217066,230095,7571432,41998457,104089,1013570,2645687,5462737,621026,7601557,4224193,11398006,741248,110908925,1449374,1106884,496689,1206995,811052,307527,506774,1268029,319406,974402,2325559,506498,155037,2116286,1705939,948963,741369,2121070,252530,804412,1418136,93043,427445,1550951,780367,285995,482502,624172,197728,3524129,303465,1387524,284127,3410674,918369,2232781,463110,1059119,664192,598530,2237787,26548,54498
2020-09-17,7719928,5531343,3173530,3097149,267058,652523,1134251,272936,8498269,90922739,122532,606836,3076741,3324752,563274,6499753,4515188,13275199,598918,58219751,833525,452040,1806496,900342,531899,284024,408471,1019676,459091,1062128,2801126,177307,171952,1117125,1419167,1147503,649693,993129,127475,686466,1485175,195138,561640,972624,1003727,410584,280776,925753,192483,4430687,217680,1763634,254141,5365869,540013,1815833,413630,1392690,611920,857041,2860010,15387,32516
2020-09-18,11744659,5820816,6409356,4440889,898893,826267,3122356,285236,14256854,29654484,104565,1830503,2455950,4138630,1714732,15293761,7520400,13206193,827057,59905942,3589432,1643132,1983439,2146267,1702888,649073,1476807,3615928,653318,3169391,6042471,1322458,1703479,1629330,1814817,7071850,535998,2574061,350502,1977113,2624370,386776,1106889,3069260,1707803,491721,3740801,1248352,399303,9676217,590131,2179548,1490645,4340284,2461463,5175790,643356,3301707,1525521,1505676,2608880,10955,62538
2020-09-21,9967055,3241156,4300803,2202515,546370,483379,1243931,125378,8575185,42038788,254633,663670,882096,4399829,615831,24374342,3301923,8223034,812052,33628005,1663524,499927,932989,1277669,903077,373934,560855,1251212,353448,392943,2745529,458938,282739,1070315,1516203,1624813,898850,1179148,475040,682596,1299281,155496,590595,1733640,646161,229217,671757,939639,464400,5849965,521709,1150781,362232,7343462,864609,1621579,482478,1472169,715683,662907,2118737,22256,76736
2020-09-22,7770238,2407178,3465506,2708782,551586,1441366,780124,226080,7228235,17814326,170654,535524,1980549,1918173,395341,18104224,3986400,6303612,955843,26992117,1226008,519866,821965,880524,614464,528776,465395,1157693,275037,710524,2172592,740186,389122,611569,1581009,914075,468327,1388402,220477,580537,1338376,168994,479134,1049984,494419,100531,466610,699049,253504,3517437,320636,817683,263253,4232753,619423,1738399,491145,954421,880765,721715,1572284,12188,31050
2020-09-23,6761636,3216835,3302148,1899044,364432,1018255,779552,235280,8520245,21290832,169924,737218,1322957,2919185,384294,16868200,2393357,6919352,821931,21016611,2210531,350703,686857,656543,601184,267785,458152,809883,246542,698515,2104482,230311,212569,784422,1544513,959941,446947,1478277,610361,535661,986215,191679,1015700,983007,555160,171142,476053,614349,780034,4959662,2360412,864429,245727,2173283,811872,671160,581031,935731,524403,700235,1677999,12354,113234
2020-09-24,7484953,3337168,2849109,2584323,483964,656897,780790,333171,9004618,18458232,201268,445154,760025,2473014,2926534,13736243,2748425,5565191,678874,13417553,1878132,281683,422202,708605,1271229,965342,428034,1080988,251209,481824,1827246,264039,161092,624803,14358915,635992,730684,1315005,172894,457917,717362,310267,648567,761878,587507,244265,584081,435635,483904,6961525,746809,1422617,311757,2544552,559198,815352,534795,1035657,1607757,436551,2863427,17296,42800
2020-09-25,6614914,8336874,2550546,1770374,506699,543372,858968,377748,7142839,11125356,86406,626709,2262194,2144220,1226439,7173978,2029809,9190629,640579,13539826,1305724,290548,318227,1097053,880188,373672,635462,1792720,180066,772245,2635721,148789,98352,551890,5129109,771845,913315,1500275,106483,643630,629441,313052,1254521,737523,537814,246269,420859,769035,216009,3904621,375709,1345847,301184,4336929,617298,710803,522247,1378117,1986797,490422,1670486,13355,27985
2020-09-28,5843200,6169775,2674255,1458890,188722,411207,865830,156340,7474725,11823659,133510,521045,1217514,1137847,1092444,8790170,1229069,7337397,552011,66840724,872328,241653,370978,753659,855831,292958,352945,910630,228807,880587,2214332,103888,111579,911622,2674647,781970,477537,873184,157950,637089,961717,106126,598065,1782236,499172,230911,430642,603402,191934,3430586,932981,1103301,388385,1907450,493389,610019,520077,1445277,884702,471605,1750004,8802,40915
2020-09-29,6433703,3232893,2132790,1320921,186535,542132,1245495,240531,8666617,6608233,79029,386027,1375598,2066462,1010714,8872250,1255318,6294318,467639,22947849,1065709,132775,267223,802002,669560,430772,501709,858618,401047,430573,2008474,222686,219698,586191,2505875,539568,339986,1334950,439240,501968,1396836,168917,513956,864797,544492,233602,584528,672036,251053,4056262,1635013,891669,454775,1611186,667855,631580,479766,1136881,794995,781894,854092,7530,21032
2020-09-30,11062669,4848675,3700495,1597347,345495,411963,1488329,184603,10072604,7340330,210107,783633,979714,1658934,997593,6832104,1297758,15690706,681980,14121604,1327225,279264,312569,597902,1111013,292844,548027,778727,231579,481598,3526556,129353,172720,1359938,2345916,1614415,567107,1233394,327920,2159257,881845,235578,1022769,1199963,549607,180674,613417,823468,149094,12239187,797109,1382840,379219,1575999,681133,1506904,424141,1333629,636445,805278,1746815,15631,27894
2020-10-01,8025113,3704549,1649986,1157203,272458,438461,1187710,311276,8356514,9464498,145650,751963,844752,1216980,699943,11929853,1084086,6838969,1114246,9599211,1673414,377520,383520,762062,862989,286265,558802,799022,414386,691415,2428361,143763,312995,765861,1859310,1454694,453952,1228981,207763,1092760,1273846,202234,1001657,971662,1069858,253419,484195,959849,186856,3734606,864323,932574,335111,1783632,565430,578783,723665,1280643,470672,413519,2371702,9784,26949
2020-10-02,5014677,2731809,1869271,2548201,553359,354880,748189,317369,7796644,12291100,154273,448252,734955,1780791,518374,6776054,1511330,8004919,819214,10122292,1178964,182806,373433,712204,732442,235736,614415,561671,231012,796611,2514437,127675,136432,496843,2450218,686989,314717,1545956,144684,1235110,1191373,152758,408980,975975,427145,132253,355327,1003753,209261,4706494,423973,1339385,333811,1555786,519232,695448,799444,1261338,557226,369184,2327847,14564,36068
2020-10-05,8403789,3210211,2065265,1510811,325723,345964,1068981,266416,10193930,6301820,128050,552307,963450,1524839,524814,7027534,1305463,6518121,890620,8493225,1131165,108427,338669,915047,732617,289618,494865,560291,211743,829730,2852322,180855,213073,1172471,1671060,793209,311222,992636,69513,4843275,1104705,213764,949955,888044,847494,450129,597841,600480,289566,5753057,623830,1303341,431020,1430990,631888,1089909,824247,1095722,713442,546705,3750552,29246,142607
2020-10-06,9802689,2492019,3775200,1144527,300845,393549,745523,273632,8398061,7223040,154535,621401,849370,1270076,714836,11722866,1488979,7285512,492447,16028570,1002326,118404,271194,501924,633877,420417,366495,472907,271228,871936,2431437,449546,213912,990245,1775105,934566,295441,1136055,199036,1725288,858748,161679,1728052,758135,1717142,215985,767119,393992,358578,4179747,521285,1023100,506645,1327101,679596,2965228,699520,1094105,961291,881696,5702111,18236,44336
2020-10-07,9394697,1862624,3536971,1104157,259135,538561,453078,339751,6351386,5841408,130602,627784,903821,1100579,1320505,4722756,1432657,4190611,703713,7825458,1081904,185664,809764,5324466,1711559,1414375,386076,579827,302341,885273,1842820,526954,244505,1570808,1587429,716648,405929,1870439,163881,957157,771744,175762,1096743,646755,721993,487695,565087,602344,193063,4181418,421731,764284,608441,1156840,2683993,926278,2357896,925332,860571,685064,2354681,9489,36707
2020-10-08,8794989,2352634,3656069,1236294,241635,277861,799597,204654,6434899,10306063,323584,473848,804264,1371315,954232,4362091,1149870,4023816,664407,5529925,839053,154513,311566,1901445,993684,2810891,247281,561119,218349,725046,5592280,2663257,250222,1087106,1029055,667183,439864,1056901,147952,2355586,529610,152451,765597,504537,802553,126363,604871,533601,192027,4207839,377235,777761,452333,1363766,1734203,721369,1218477,1127011,637807,915640,1826000,24977,34925
2020-10-09,5683662,2421538,2582486,1156575,180242,254401,648241,330413,9364479,5405827,309856,420084,1199849,2454682,476364,7477778,1333551,4774015,420793,7002552,1183962,162747,370842,1813186,1107160,4101133,275481,926540,391544,921574,4182959,1306489,81980,934635,619653,968947,344700,2187121,230150,1190123,748078,141342,566316,946348,539088,196081,398927,676803,225612,3367755,236134,877773,345611,1420485,1872877,826873,1526919,1583900,424804,437443,1462528,10796,40219
2020-10-12,7897288,1788212,3071471,1098350,253180,449700,957233,151670,7750218,6442330,231598,836028,2471713,1747218,721148,3697145,911705,7590764,513694,5964909,1280902,212369,315970,1096642,953223,1712774,313612,923112,391845,861450,2881695,572358,227866,652339,773629,722204,337027,1849500,216301,1003166,467609,74101,750555,1130097,671348,165138,677649,435179,163354,5445995,349985,1331313,610998,1673099,2070092,685001,1254372,1240167,310483,592658,2573113,12510,40687
2020-10-13,8707834,4425888,3114446,1108276,272435,387301,1160529,244657,6450236,33655084,159020,477959,13365889,2038678,447244,6756250,1819963,13669187,558072,8994799,845403,199430,382304,1174556,1180559,686796,267376,815128,295808,1012662,2065856,123915,86379,1274682,837855,491334,1486215,1043907,237662,1243947,625919,150551,2883658,683081,430127,602844,423315,428689,184722,3865208,306888,1087986,628302,1731666,1361183,653240,1369647,1033299,522067,616145,2527487,14413,47277
2020-10-14,8747128,2447682,4066072,1045406,372364,202501,583256,208703,7143744,19418831,108597,562939,2943840,1531142,745898,3926840,3182409,6643833,550926,7247216,723687,222495,989186,793181,1600731,889856,251950,771519,331114,567757,2694112,501697,223901,1224845,949922,357554,1888988,1022806,265679,952832,983606,108034,1300499,977377,508803,277901,281818,617056,122337,3173701,273076,1046518,478789,1653562,1557456,576659,2230789,1086168,582561,401013,4198008,11955,64364
2020-10-15,8734836,2301525,3181056,1279104,356568,367998,603128,188924,9630651,13973395,118491,770618,1931918,1296698,501331,5811495,1412470,5014595,644290,5327285,1062081,279074,325791,1556834,781772,906305,302824,1173588,281809,424874,2531295,124777,341751,2016056,1047664,2177072,1099354,1079835,175297,1049582,1048723,153656,661726,853044,368467,143335,255056,403222,275418,3000107,364405,17492971,538683,1241556,653959,521456,956956,884322,483464,689543,2033226,11873,27033
2020-10-16,7541600,2122856,2344414,1890375,212996,470401,831918,269591,12307196,11867577,124681,527187,1011358,1419760,372668,6838127,836999,4693584,642339,5084737,970995,137474,433706,811153,1046456,794464,338564,1047542,540977,332754,2059919,234358,335723,1027310,592883,1914830,4485011,1100773,132541,1169004,1608113,133754,1036447,843290,472146,173058,573723,724668,205687,3191446,482901,5957623,501747,1556106,1360900,709999,2108227,1084110,259489,716151,2792475,8792,35453
2020-10-19,8219894,2708264,2530332,1211439,517256,457550,698890,139536,9643598,11572831,195705,502311,1225678,2171796,397313,4621389,1067560,6931283,556005,5332711,1799522,129943,318783,963981,706559,651129,535527,1361330,534916,586493,2749811,143549,316586,775657,1060596,641027,2927866,1041381,339516,778422,1622178,156560,776768,1207981,847138,181490,426524,524987,258201,7009313,406534,3789629,329046,1012476,1011388,1440538,980894,1037394,345427,694467,2800200,19535,86782
2020-10-20,10634329,4044105,1703457,1180832,668822,514493,444469,130459,9208006,8232650,172704,353482,1393709,1789081,422659,10402790,1811269,5441299,768584,7536650,2394651,233176,315160,755434,544865,1195273,348978,2158941,314341,985390,1950786,143559,382013,607466,1195985,2318625,2054917,726961,205339,637682,1350896,109849,822424,1156111,620310,191901,469642,421684,731762,3917410,359027,2924795,360692,685533,718331,1043146,765218,922568,357748,627445,1872146,5747,60526
2020-10-21,9245995,3398699,2809152,1145815,261020,414510,402896,188327,7493735,7143510,123674,467073,828386,1774715,382427,5325872,1235806,4614813,701106,5930938,1776922,182934,298905,883226,1220242,710877,359797,918478,286628,1389056,1978691,212161,212915,1011221,1030478,1227124,2942625,1014431,345289,493964,1018067,142450,714790,1848881,555127,154372,372909,406523,824485,4416627,353382,2775667,410779,553143,1394274,796260,4107780,678892,298376,553010,3384553,7735,39188
2020-10-22,5797777,2574703,2285361,1493528,474105,442695,617372,287897,17061786,6117384,171956,612887,781972,4294714,468138,8345265,1811583,5212065,460337,7164732,1472265,213665,414058,574254,775407,511052,481958,946112,316484,542513,2172881,140948,237324,834954,1545768,727049,3156284,1027691,78327,468945,750391,171411,895426,1280360,538160,238052,365418,708956,427056,5126614,444241,2380567,270617,818725,591504,1260925,1962557,660630,459484,775050,2205906,16319,24096
2020-10-23,6974613,3106977,1493856,1257843,730416,309850,479621,186722,30965444,5388046,150680,455813,540811,1828886,314838,7998931,2564507,3735087,333113,4109413,1625720,463078,292882,615953,509804,1174561,528914,760587,245249,669559,2104204,154281,151310,1024098,1589890,317319,3784802,815999,145847,565966,319664,126628,702505,1016153,265564,239014,235127,1078494,700343,3099361,700486,1715758,570878,760643,594773,1420519,1141578,652036,205590,581664,2079717,3728,27995
2020-10-26,8704988,2767738,1669473,1097181,251844,396017,458987,199752,10256286,5982811,210832,377159,848207,1620570,722124,7717525,3564150,3872799,492816,4310054,1771258,486691,481214,484591,755602,497180,473261,1301288,142659,480187,3087094,206414,145068,1291532,1433723,300218,1586623,1387240,125166,533451,457366,130449,892355,1240969,338196,88344,635846,1017777,1298621,5064010,835004,2087483,391731,926002,1266590,856243,1026748,652109,349872,461459,2879921,5974,54887
2020-10-27,11680721,2900767,2478105,919692,974633,376572,407106,258103,7699866,3775322,203528,640896,496599,1160120,208551,8998908,1408536,3812879,457560,7550274,615849,149756,290449,1157519,528114,322543,521974,1216821,471664,671443,1934371,109574,119715,1129164,18890732,785921,857991,959064,221773,526227,639737,134284,1293446,1105387,489626,208682,425206,658650,344368,5665287,491187,2756330,898240,1227244,1364520,889013,954684,771012,474932,368808,2222134,6581,27820
